n,one_over_n,product,GM,AM,AM_minus_GM,diameter,radius,circumference,half_walk,half_diameter,equal_arc,chord,apothem,central_angle_rad,spiral_arc,cross_ratio,log_n,is_fibonacci,two_cos_pi_over_n,marriage_gap
102,0.00980392156862745,1.0,1.0,51.004901960784316,50.004901960784316,102.0,51.0,320.4424506661589,160.22122533307945,51.0,3.141592653589793,3.141095972729376,50.97581170538166,0.06159985595274104,16344.1357803009,-102.0,4.624972813284271,0,1.9990514394267318,0.3810174506768369
103,0.009708737864077669,1.0,1.0,51.50485436893204,50.50485436893204,103.0,51.5,323.5840433197487,161.79202165987434,51.5,3.141592653589793,3.141105569754563,51.4760465066026,0.06100179909883093,16666.149027293854,-103.0,4.634728988229636,0,1.999069767246703,0.38103577849680814
104,0.009615384615384616,1.0,1.0,52.00480769230769,51.00480769230769,104.0,52.0,326.7256359733385,163.36281798666926,52.0,3.141592653589793,3.14111489129244,51.97627679345574,0.06041524333826525,16991.303866940398,-104.0,4.6443908991413725,0,1.9990875689790668,0.3810535802291719
105,0.009523809523809525,1.0,1.0,52.50476190476191,51.50476190476191,105.0,52.5,329.8672286269283,164.93361431346415,52.5,3.141592653589793,3.141123947786838,52.476502694883926,0.059839860068377014,17319.60029924053,-105.0,4.653960350157523,0,1.9991048645670066,0.38107087581711174
106,0.009433962264150943,1.0,1.0,53.00471698113208,52.00471698113208,106.0,53.0,333.0088212805181,166.50441064025904,53.0,3.141592653589793,3.1411327491913323,52.9767243349661,0.05927533308659987,17651.03832419425,-106.0,4.663439094112067,0,1.9991216730175887,0.3810876842676938
107,0.009345794392523364,1.0,1.0,53.504672897196265,52.504672897196265,107.0,53.5,336.15041393410786,168.07520696705393,53.5,3.141592653589793,3.141141304996604,53.476941833144416,0.05872135801102417,17985.617941801567,-107.0,4.672828834461906,0,1.9991380124539968,0.3811040237041019
108,0.009259259259259259,1.0,1.0,54.004629629629626,53.004629629629626,108.0,54.0,339.29200658769764,169.64600329384882,54.0,3.141592653589793,3.1411496242560317,53.97715530443883,0.05817764173314432,18323.33915206247,-108.0,4.68213122712422,0,1.9991539001644012,0.3811199114145063
109,0.009174311926605505,1.0,1.0,54.5045871559633,53.5045871559633,109.0,54.5,342.4335992412874,171.2167996206437,54.5,3.141592653589793,3.141157715609649,54.47736485964989,0.05764390190073015,18664.20195497696,-109.0,4.6913478822291435,0,1.9991693526477023,0.38113536389780744
110,0.00909090909090909,1.0,1.0,55.00454545454546,54.00454545454546,110.0,55.0,345.57519189487726,172.78759594743863,55.0,3.141592653589793,3.1411655873065873,54.977570605550405,0.057119866428905326,19008.206350545042,-110.0,4.700480365792417,0,1.9991843856563785,0.38115039690648356
111,0.009009009009009009,1.0,1.0,55.5045045045045,54.5045045045045,111.0,55.5,348.71678454846705,174.35839227423352,55.5,3.141592653589793,3.1411732472261082,55.47777264506686,0.05660527303765393,19355.352338766716,-111.0,4.709530201312334,0,1.9991990142366434,0.38116502548674847
112,0.008928571428571428,1.0,1.0,56.004464285714285,55.004464285714285,112.0,56.0,351.85837720205683,175.92918860102841,56.0,3.141592653589793,3.1411807028973233,55.97797107745096,0.05609986881410345,19705.639919641977,-112.0,4.718498871295094,0,1.9992132527661057,0.38117926401621083
113,0.008849557522123894,1.0,1.0,56.50442477876106,55.50442477876106,113.0,56.5,354.9999698556466,177.4999849278233,56.5,3.141592653589793,3.1411879615177067,56.47816599844231,0.05560340979804944,20059.06909317083,-113.0,4.727387818712341,0,1.999227114989108,0.3811931262392132
114,0.008771929824561403,1.0,1.0,57.00438596491228,56.00438596491228,114.0,57.0,358.1415625092364,179.0707812546182,57.0,3.141592653589793,3.1411950299704676,56.978357500422234,0.05511566058929462,20415.639859353272,-114.0,4.736198448394496,0,1.9992406140499028,0.38120662530000793
115,0.008695652173913044,1.0,1.0,57.504347826086956,56.504347826086956,115.0,57.5,361.28315516282623,180.64157758141312,57.5,3.141592653589793,3.1412019148408756,57.47854567255986,0.054636393975474665,20775.352218189302,-115.0,4.74493212836325,0,1.9992537625238214,0.38121977377392646
116,0.008620689655172414,1.0,1.0,58.00431034482759,57.00431034482759,116.0,58.0,364.424747816416,182.212373908208,58.0,3.141592653589793,3.141208622431601,57.97873060095047,0.054165390579134366,21138.206169678924,-116.0,4.7535901911063645,0,1.999266572446568,0.381232583696673
117,0.008547008547008548,1.0,1.0,58.504273504273506,57.504273504273506,117.0,58.5,367.5663404700058,183.7831702350029,58.5,3.141592653589793,3.1412151587771473,58.4789123687468,0.05370243852290245,21504.201713822134,-117.0,4.762173934797756,0,1.9992790553417707,0.38124506659187585
118,0.00847457627118644,1.0,1.0,59.00423728813559,58.00423728813559,118.0,59.0,370.7079331235956,185.3539665617978,59.0,3.141592653589793,3.141221529657422,58.97909105628371,0.05324733311169141,21873.338850618933,-118.0,4.770684624465665,0,1.9992912222469053,0.38125723349701035
119,0.008403361344537815,1.0,1.0,59.50420168067227,58.50420168067227,119.0,59.5,373.84952577718536,186.92476288859268,59.5,3.141592653589793,3.1412277406105242,59.479266741196504,0.05279987653092089,22245.617580069324,-119.0,4.77912349311153,0,1.9993030837376977,0.3812690949878028
120,0.008333333333333333,1.0,1.0,60.00416666666667,59.00416666666667,120.0,60.0,376.99111843077515,188.49555921538757,60.0,3.141592653589793,3.141233796944778,59.97943949853344,0.05235987755982988,22621.037902173306,-120.0,4.787491742782046,0,1.9993146499511145,0.3812806612012196
121,0.008264462809917356,1.0,1.0,60.50413223140496,59.50413223140496,121.0,60.5,380.132711084365,190.0663555421825,60.5,3.141592653589793,3.141239703750082,60.4796094008625,0.051927151299004846,22999.599816930877,-121.0,4.795790545596741,0,1.9993259306070248,0.3812919418571299
122,0.00819672131147541,1.0,1.0,61.00409836065574,60.00409836065574,122.0,61.0,383.27430373795477,191.63715186897738,61.0,3.141592653589793,3.1412454659086038,60.97977651837309,0.05150151891130808,23381.303324342036,-122.0,4.804021044733257,0,1.999336935028626,0.3813029462787312
123,0.008130081300813009,1.0,1.0,61.50406504065041,60.50406504065041,123.0,61.5,386.41589639154455,193.20794819577227,61.5,3.141592653589793,3.1412510881048727,61.479940918972666,0.05108280737544379,23766.148424406783,-123.0,4.812184355372417,0,1.9993476721617127,0.3813136834118178
124,0.008064516129032258,1.0,1.0,62.00403225806452,61.00403225806452,124.0,62.0,389.55748904513433,194.77874452256717,62.0,3.141592653589793,3.1412565748353027,61.98010266837869,0.050670849251448276,24154.135117125123,-124.0,4.820281565605037,0,1.999358150592861,0.38132416184296614
125,0.008,1.0,1.0,62.504,61.504,125.0,62.5,392.6990816987241,196.34954084936206,62.5,3.141592653589793,3.1412619304171847,62.480261830206246,0.05026548245743669,24545.263402497054,-125.0,4.8283137373023015,0,1.9993683785665999,0.381334389816705
126,0.007936507936507936,1.0,1.0,63.00396825396825,62.00396825396825,126.0,63.0,395.84067435231395,197.92033717615698,63.0,3.141592653589793,3.141267158997182,62.980418466051425,0.049866550056980846,24939.533280522573,-126.0,4.836281906951478,0,1.9993783640016325,0.3813443752517376
127,0.007874015748031496,1.0,1.0,63.503937007874015,62.503937007874015,127.0,63.5,398.98226700590374,199.49113350295187,63.5,3.141592653589793,3.141272264559359,63.48057263557078,0.049473900056532176,25336.94475120168,-127.0,4.844187086458591,0,1.9993881145061663,0.38135412575627137
128,0.0078125,1.0,1.0,64.00390625,63.00390625,128.0,64.0,402.1238596594935,201.06192982974676,64.0,3.141592653589793,3.141277250932773,63.98072439655707,0.04908738521234052,25737.49781453438,-128.0,4.852030263919617,0,1.9993976373924085,0.3813636486425136
129,0.007751937984496124,1.0,1.0,64.50387596899225,63.50387596899225,129.0,64.5,405.2654523130833,202.63272615654165,64.5,3.141592653589793,3.141282121798652,64.48087380501148,0.04870686284635338,26141.19247052067,-129.0,4.859812404361672,0,1.9994069396902787,0.3813729509403838
130,0.007692307692307693,1.0,1.0,65.00384615384615,64.00384615384615,130.0,65.0,408.4070449666731,204.20352248333654,65.0,3.141592653589793,3.1412868806971974,64.98102091521254,0.0483321946706122,26548.028719160546,-130.0,4.867534450455582,0,1.9994160281603859,0.381382039410491
131,0.007633587786259542,1.0,1.0,65.50381679389314,64.50381679389314,131.0,65.5,411.5486376202629,205.77431881013146,65.5,3.141592653589793,3.141291531034011,65.48116577978178,0.0479632466196915,26958.006560454014,-131.0,4.875197323201151,0,1.9994249093063137,0.38139092055641877
132,0.007575757575757576,1.0,1.0,66.00378787878788,65.00378787878788,132.0,66.0,414.6902302738527,207.34511513692635,66.0,3.141592653589793,3.1412960760861917,65.98130844974652,0.04759988869075444,27371.12599440107,-132.0,4.882801922586371,0,1.9994335893862583,0.38139960063636336
133,0.007518796992481203,1.0,1.0,66.50375939849624,65.50375939849624,133.0,66.5,417.8318229274425,208.91591146372124,66.5,3.141592653589793,3.141300519008115,66.48144897459983,0.04724199479082396,27787.38702100172,-133.0,4.890349128221754,0,1.9994420744240549,0.38140808567415996
134,0.007462686567164179,1.0,1.0,67.00373134328358,66.00373134328358,134.0,67.0,420.97341558103227,210.48670779051614,67.0,3.141592653589793,3.141304862836899,66.98158740235766,0.046889442590892436,28206.789640255956,-134.0,4.897839799950911,0,1.9994503702196318,0.3814163814697369
135,0.007407407407407408,1.0,1.0,67.5037037037037,66.5037037037037,135.0,67.5,424.11500823462205,212.05750411731103,67.5,3.141592653589793,3.141309110497603,67.48172377961366,0.046542113386515455,28629.333852163785,-135.0,4.90527477843843,0,1.9994584823589234,0.3814244936090285
136,0.007352941176470588,1.0,1.0,68.00367647058823,67.00367647058823,136.0,68.0,427.2566008882119,213.62830044410595,68.0,3.141592653589793,3.141313264808149,67.98185815159133,0.04619989196455578,29055.019656725202,-136.0,4.912654885736052,0,1.9994664162232745,0.3814324274733796
137,0.0072992700729927005,1.0,1.0,68.5036496350365,67.5036496350365,137.0,68.5,430.3981935418017,215.19909677090084,68.5,3.141592653589793,3.1413173284839973,68.4819905621941,0.045862666475763404,29483.847053940208,-137.0,4.919980925828125,0,1.999474176998368,0.38144018824847303
138,0.007246376811594203,1.0,1.0,69.0036231884058,68.0036231884058,138.0,69.0,433.53978619539146,216.76989309769573,69.0,3.141592653589793,3.141321304142584,68.9821210540531,0.04553032831289555,29915.816043808805,-138.0,4.927253685157205,0,1.9994817696826983,0.3814477809328034
139,0.007194244604316547,1.0,1.0,69.50359712230215,68.50359712230215,139.0,69.5,436.68137884898124,218.34068942449062,69.5,3.141592653589793,3.1413251943075395,69.48224966857292,0.045202771994097744,30350.92662633099,-139.0,4.9344739331306915,0,1.9994891990956236,0.3814552103457287
140,0.007142857142857143,1.0,1.0,70.00357142857143,69.00357142857143,140.0,70.0,439.822971502571,219.9114857512855,70.0,3.141592653589793,3.141329001412691,69.98237644597546,0.04487989505128276,30789.17880150677,-140.0,4.941642422609304,0,1.999496469885013,0.38146248113511816
141,0.0070921985815602835,1.0,1.0,70.50354609929079,69.50354609929079,141.0,70.5,442.9645641561608,221.4822820780804,70.5,3.141592653589793,3.1413327278058714,70.48250142534177,0.04456159792325948,31230.572569336135,-141.0,4.948759890378168,0,1.999503586534518,0.3814695977846232
142,0.007042253521126761,1.0,1.0,71.00352112676056,70.00352112676056,142.0,71.0,446.10615680975064,223.05307840487532,71.0,3.141592653589793,3.141336375752539,70.98262464465225,0.04424778385337737,31675.10792981909,-142.0,4.955827057601261,0,1.999510553370486,0.3814765646205911
143,0.006993006993006993,1.0,1.0,71.5034965034965,70.5034965034965,143.0,71.5,449.2477494633404,224.6238747316702,71.5,3.141592653589793,3.141339947439224,71.48274614082517,0.04393835879146564,32122.784882955635,-143.0,4.962844630259907,0,1.9995173745685362,0.3814833858186413
144,0.006944444444444444,1.0,1.0,72.00347222222223,71.00347222222223,144.0,72.0,452.3893421169302,226.1946710584651,72.0,3.141592653589793,3.141343444976801,71.98286594975346,0.04363323129985824,32573.60342874577,-144.0,4.969813299576001,1,1.9995240541598183,0.38149006540992336
145,0.006896551724137931,1.0,1.0,72.50344827586207,71.50344827586207,145.0,72.5,455.53093477052,227.76546738526,72.5,3.141592653589793,3.141346870403614,72.4829841063401,0.043332312463307494,33027.56356718949,-145.0,4.976733742420574,0,1.9995305960369683,0.38149660728707335
146,0.00684931506849315,1.0,1.0,73.00342465753425,72.00342465753425,146.0,73.0,458.6725274241098,229.3362637120549,73.0,3.141592653589793,3.141350225688441,72.98310064453203,0.04303551580259991,33484.66529828681,-146.0,4.983606621708336,0,1.9995370039597817,0.38150301520988683
147,0.006802721088435374,1.0,1.0,73.50340136054422,72.50340136054422,147.0,73.5,461.8141200776996,230.9070600388498,73.5,3.141592653589793,3.141353512733328,73.48321559735264,0.042742757191697865,33944.908622037714,-147.0,4.990432586778736,0,1.999543281560616,0.3815092928107211
148,0.006756756756756757,1.0,1.0,74.00337837837837,73.00337837837837,148.0,74.0,464.9557127312894,232.4778563656447,74.0,3.141592653589793,3.1413567333762833,73.98332899693294,0.042453954778240446,34408.29353844221,-148.0,4.997212273764115,0,1.9995494323495389,0.38151544359964396
149,0.006711409395973154,1.0,1.0,74.50335570469798,73.50335570469798,149.0,74.5,468.0973053848792,234.0486526924396,74.5,3.141592653589793,3.1413598893938475,74.48344087454154,0.04216902890724555,34874.820047500296,-149.0,5.003946305945459,0,1.9995554597192362,0.3815214709693413
150,0.006666666666666667,1.0,1.0,75.00333333333333,74.00333333333333,150.0,75.0,471.23889803846896,235.61944901923448,75.0,3.141592653589793,3.1413629825035434,74.98355126061341,0.041887902047863905,35344.48814921197,-150.0,5.0106352940962555,0,1.999561366949691,0.3815273781997961
151,0.006622516556291391,1.0,1.0,75.50331125827815,74.50331125827815,151.0,75.5,474.38049069205874,237.19024534602937,75.5,3.141592653589793,3.141366014366215,75.48366018477738,0.04161049872304362,35817.29784357723,-151.0,5.017279836814924,0,1.9995671572126459,0.381533168462751
152,0.006578947368421052,1.0,1.0,76.0032894736842,75.0032894736842,152.0,76.0,477.5220833456485,238.76104167282426,76.0,3.141592653589793,3.1413689865882537,75.98376767588276,0.04133674544197096,36293.24913059609,-152.0,5.0238805208462765,0,1.999572833575862,0.3815388448259671
153,0.006535947712418301,1.0,1.0,76.50326797385621,75.50326797385621,153.0,76.5,480.66367599923836,240.33183799961918,76.5,3.141592653589793,3.1413719007237293,76.48387376202474,0.04106657063516069,36772.34201026853,-153.0,5.030437921392435,0,1.9995783990071827,0.3815444102572878
154,0.006493506493506494,1.0,1.0,77.00324675324676,76.00324675324676,154.0,77.0,483.80526865282815,241.90263432641407,77.0,3.141592653589793,3.1413747582764247,76.9839784705689,0.040799904592075234,37254.57648259456,-154.0,5.0369526024136295,0,1.999583856378413,0.38154986762851806
155,0.0064516129032258064,1.0,1.0,77.50322580645161,76.50322580645161,155.0,77.5,486.94686130641793,243.47343065320896,77.5,3.141592653589793,3.141377560701767,77.48408182817474,0.04053667940115862,37739.95254757418,-155.0,5.043425116919247,0,1.9995892084690257,0.38155521971913076
156,0.00641025641025641,1.0,1.0,78.00320512820512,77.00320512820512,156.0,78.0,490.0884539600077,245.04422698000386,78.0,3.141592653589793,3.141380309408692,77.9841838608183,0.04027682889217683,38228.4702052074,-156.0,5.049856007249537,0,1.9995944579697003,0.38156046921980535
157,0.006369426751592357,1.0,1.0,78.5031847133758,77.5031847133758,157.0,78.5,493.2300466135975,246.61502330679875,78.5,3.141592653589793,3.1413830057614063,78.48428459381392,0.0400202885807617,38720.1294554942,-157.0,5.056245805348308,0,1.9995996074857052,0.3815656187358103
158,0.006329113924050633,1.0,1.0,79.00316455696202,78.00316455696202,158.0,79.0,496.37163926718733,248.18581963359367,79.0,3.141592653589793,3.141385651081087,78.98438405183518,0.039766995615060675,39214.93029843459,-158.0,5.062595033026967,0,1.9996046595401311,0.3815706707902362
159,0.006289308176100629,1.0,1.0,79.50314465408805,78.50314465408805,159.0,79.5,499.5132319207771,249.75661596038856,79.5,3.141592653589793,3.1413882466474954,79.48448225893502,0.039516888724399915,39712.87273402858,-159.0,5.0689042022202315,0,1.9996096165769817,0.38157562782708676
160,0.00625,1.0,1.0,80.003125,79.003125,160.0,80.0,502.6548245743669,251.32741228718345,80.0,3.141592653589793,3.141390793700528,79.98457923856519,0.039269908169872414,40213.956762276146,-160.0,5.075173815233827,0,1.9996144809641296,0.38158049221423473
161,0.006211180124223602,1.0,1.0,80.5031055900621,79.5031055900621,161.0,80.5,505.7964172279567,252.89820861397834,80.5,3.141592653589793,3.1413932934416975,80.48467501359485,0.03902599569676762,40718.18238317731,-161.0,5.081404364984463,0,1.9996192549961453,0.38158526624625044
162,0.006172839506172839,1.0,1.0,81.00308641975309,80.00308641975309,162.0,81.0,508.93800988154646,254.46900494077323,81.0,3.141592653589793,3.141395747035548,80.98476960632861,0.038785094488762877,41225.54959673206,-162.0,5.087596335232384,0,1.999623940897003,0.381589952147108
163,0.006134969325153374,1.0,1.0,81.50306748466258,80.50306748466258,163.0,81.5,512.0796025351362,256.0398012675681,81.5,3.141592653589793,3.1413981556110135,81.4848630385238,0.038547149123801146,41736.0584029404,-163.0,5.093750200806762,0,1.9996285408226697,0.3815945520727748
164,0.006097560975609756,1.0,1.0,82.0030487804878,81.0030487804878,164.0,82.0,515.221195188726,257.610597594363,82.0,3.141592653589793,3.1414005202627133,81.98495533140714,0.038312105531582846,42249.708801802335,-164.0,5.099866427824199,0,1.9996330568635887,0.3815990681136938
